Transaction_ID,Transaction_Date,Transaction_Amount,Category,Customer_Age,Account_Balance,Fraud_Flag
24f43c62-b523-40de-9b87-d29c4cfd0fc1,2024-07-03 18:54:52,3210.31,Electronics,38,3161.62,No
0ec0713d-ea2c-4a51-b688-d11fce4758be,2023-12-11 18:06:17,2987.74,Transport,47,16819.86,Yes
6aa0426d-f7c0-45f7-a9a5-3b4f8ff8869d,2023-09-04 22:20:24,111.68,Clothing,36,2741.9,Yes
636f6e5c-2253-4706-87ad-8b268eaa5841,2024-12-23 16:26:38,3935.04,Savings,55,10716.22,No
548c1d84-340d-4049-8147-65063e2bf9c9,2024-09-03 19:17:57,1221.63,Fitness,19,18887.93,Yes
73253aa3-ec17-4298-943d-f5b3a58e83dd,2024-09-18 15:25:18,633.99,Utilities,42,12540.48,No
891f6912-17ab-4863-9efe-ef4fd8ddbbc0,2024-04-01 1:37:54,2825.07,Fitness,29,194.47,Yes
0d31812e-30c3-4756-9453-f867b97e6224,2024-11-16 18:50:55,347.71,Entertainment,49,4397.31,No
9adf4709-ac75-4344-a08e-149e44b9e602,2024-12-18 15:39:20,3826.96,Shopping,54,5016.63,No
12a1fe7d-dfa5-4722-8a1f-c9df9a591974,2024-06-01 11:39:46,1039.75,Travel,69,7363.81,No
966be275-c2fe-4954-8dfd-9531302b7831,2024-07-02 0:47:37,1083.68,Grocery,42,8102.86,Yes
378e6510-8f10-433e-abe4-2e7db96c1163,2024-05-08 20:45:42,4349.13,Transport,18,2820.97,Yes
e8334da5-de95-4695-b579-c1437ab99428,2024-11-03 20:07:46,1646.15,Food,28,12193.24,Yes
e8b3d763-f4ff-4f3a-8d9d-baeb553d2625,2025-01-07 11:01:55,742.03,Grocery,35,14200.18,No
30a5648e-efe9-43d0-b639-08bf03ece8ff,2024-08-29 14:23:19,4503.15,Food,28,9714.71,Yes
bf337a15-1e08-4f20-bdd1-51b0f64ab6ec,2024-01-15 22:34:54,19.16,Electronics,41,8879.02,No
ea18d32c-7a9a-4ef5-811b-d1c4ffe3f366,2024-05-31 8:22:12,4292.74,Electronics,46,2734.73,No
b42a2d93-9aba-4f15-b214-90623e1a963e,2023-02-08 19:07:15,727.72,Education,21,18368.82,Yes
3d44cb2c-ea45-4a41-a589-ada1345af934,2023-08-29 8:58:27,654.31,Fitness,33,8432.84,Yes
48769153-c688-43fe-9255-5c758d55119e,2023-12-23 0:16:51,1257.02,Housing,66,5864.41,No
a6129a1c-889d-4b76-b75c-30b561730c48,2024-07-17 6:01:52,876.61,Travel,31,11222.5,Yes
5c11ab6d-42f5-43f5-8ef4-c34d5bf86f3c,2024-09-14 8:26:16,3306.98,Fitness,32,1121.26,No
774c0afa-7f4d-408c-a1ff-f6c08347f1da,2023-09-14 8:38:40,133.77,Education,60,13362.14,No
b8f0188e-fb37-4fae-8d85-63ca193e638d,2024-08-09 8:54:20,79.23,Transport,27,2063.08,Yes
51facefa-d6f8-4f7a-82fa-1da878308631,2023-02-04 11:57:56,3950.97,Clothing,57,4006.34,No
501ba851-5ee6-4495-b400-29c3ea11905b,2024-10-13 12:26:45,1193.47,Education,68,9450.62,No
dd34aa18-9001-4ed4-8bb4-01e769f753f1,2023-03-03 23:31:11,1622.24,Healthcare,39,1483,No
0426fcc9-255b-40e2-bdc2-b74b38a56b49,2023-04-20 14:08:56,875.36,Grocery,61,6370.47,Yes
95831d58-ef4c-4119-8da5-d39b42c21797,2024-09-08 23:09:47,266.73,Housing,56,5306.33,No
4b91b8cb-6ae6-4582-b852-b3cd9442b5e6,2024-08-15 23:57:57,3709.88,Transport,36,12985.75,No
3ae28023-5472-4d2d-b239-9ffb27046f25,2023-08-23 6:14:48,2632.8,Grocery,40,1434.41,No
3ee82983-d557-4241-91dd-b9bf613d2de9,2024-12-21 1:25:52,3729.6,Clothing,29,6832.23,Yes
f186e47a-a794-4320-8cf6-e8b87fd238c3,2024-04-23 4:33:49,2383.85,Savings,32,9800.95,No
c36b9a0a-41e0-4a89-966a-9ce7af521b94,2023-03-23 4:25:48,3891.2,Electronics,23,17739.48,No
b93b17fb-f76d-45fd-bd16-45a0d253d966,2023-06-25 4:47:31,2568.62,Housing,38,3218.97,Yes
75f8e3a8-7d97-4c0f-bd56-09c4a4461663,2023-08-02 22:22:11,549.72,Grocery,58,16616.29,No
5a2837b2-cb83-43f2-bb96-f6022b115c36,2024-02-04 1:50:56,2521.67,Food,52,18941.56,Yes
8bea75c1-b866-47aa-a3d4-526b2b54ff7a,2023-03-01 2:40:58,4727.35,Travel,69,4677.75,Yes
e3ad64d4-eab9-4b02-af1d-c1217d024c6d,2024-04-06 11:34:11,221.61,Travel,26,12304.2,Yes
f50d7a37-a44d-4fec-bd85-d7fa8ac97b01,2024-05-29 1:47:56,3917.22,Fitness,51,327.34,No
d6cd3155-08a8-4c7f-8621-38ad0f09105c,2023-08-17 9:55:01,4335.57,Grocery,42,19130.74,Yes
d1682e09-f1f7-4904-9307-5157d8c128e7,2024-01-18 0:50:25,2609.65,Food,32,15281.17,Yes
01a25ed1-c3ab-45f1-8c6b-7074ab102c9b,2025-01-09 1:09:05,2292.92,Healthcare,20,7222.13,No
a175a9c3-d7b1-42a9-a332-a50e6992896e,2024-12-12 20:29:01,4820.31,Clothing,35,12028.37,Yes
26a9e100-b509-409b-9166-58ce3b3f3800,2024-11-09 23:09:42,308.82,Education,19,2799.42,No
74bd0c93-8177-4661-b7fe-032c02571851,2023-05-29 23:08:45,2397.51,Fitness,26,13993.92,No
a3422e50-9e2a-4324-8f79-a8a75f8a14bd,2023-11-24 14:08:01,2011.08,Fitness,56,17000.36,Yes
e9aa144b-9dd4-4675-af14-5064aab07015,2023-05-09 10:14:37,3432.06,Grocery,45,931.16,Yes
0406ff44-7ce4-4679-a8c6-dbc07bb3447b,2023-04-16 15:34:38,2453.89,Clothing,43,13103.92,Yes
694d7b00-8d38-4327-883f-13c601b158e9,2024-11-24 12:49:06,4548.96,Food,29,19635.52,Yes
b8e19f56-8787-4a21-8448-2a220308aa5e,2023-11-18 4:13:11,372.09,Utilities,62,3845.3,Yes
49646b96-fa3c-4628-8926-21df465568b7,2024-10-23 15:24:21,408.55,Education,57,12041.75,Yes
b2a6e468-d02b-4243-8091-3ac10463750e,2023-07-23 14:34:32,3043.45,Grocery,56,11221.2,No
f090f5a0-ce61-4199-ae3a-0ba8ac8d6c7d,2023-03-14 15:35:24,333.08,Housing,23,9412.97,Yes
eb053fc4-1b65-4dab-ade4-6e91e8e6e840,2023-10-10 19:14:07,1378.7,Electronics,46,4811.12,No
3db02235-261e-4555-863e-1f2a18a806ef,2024-01-20 1:39:05,3167.22,Electronics,28,14125.84,No
409e7a80-86c5-41d6-9ea9-f50831227592,2024-01-14 21:26:36,2744.04,Travel,24,700.88,Yes
cb80f288-446f-44dd-9abc-a6e5d0b1e3eb,2024-09-15 17:01:42,1629.3,Education,49,1773.34,Yes
f5948a54-5f80-4eeb-943a-9aff659b0105,2023-12-14 6:52:39,4973.17,Clothing,36,12426.09,No
3e42df5b-90a3-4bbf-b580-e05067f1698c,2023-03-29 23:00:48,2655.13,Transport,28,12087.97,Yes
4ccb2355-39d1-47ff-b27e-1442fd7fe973,2023-10-21 16:49:58,2271.31,Transport,56,16731.77,Yes
14a34f7f-d90d-419b-93fb-e043af1d5a1a,2024-01-15 1:50:05,3029.11,Entertainment,26,6161.15,No
a65f7b8a-dbb4-4021-bdde-64afa75b395a,2023-09-02 0:57:15,500.4,Fitness,26,19567.66,No
67c0518b-17ef-4621-881c-79d4c27437eb,2024-11-23 21:08:56,3510.39,Healthcare,19,5519.46,No
79db7862-8d7d-4772-a08e-2f5c61177270,2024-10-04 19:51:38,4264.7,Clothing,37,9839.94,Yes
b3eda8f1-026b-4383-a301-ec030e5d8c6a,2023-07-12 18:53:01,3256.33,Fitness,23,13472.05,Yes
d867888b-7ff6-4824-952a-eaec2bdfcb41,2023-10-19 23:30:46,3845.97,Savings,44,13118.65,Yes
54ce26be-c8cc-42c2-a518-a4186f14b3f6,2023-10-02 10:23:31,3605.6,Clothing,47,17138.65,No
f94d8fcb-dba3-496f-ba32-3f6990dbfad6,2024-06-02 19:08:57,1079.04,Clothing,52,835.12,No
eb4d8f42-8735-40a2-a511-09611869a217,2023-04-15 1:22:19,2260.52,Transport,67,15240.94,No
e6b9d31a-361f-4d90-bad1-fa330ae4ac11,2023-07-14 14:54:14,1146.33,Grocery,29,19060.01,Yes
9118c400-e336-4243-b139-c476de3ce88b,2023-11-13 13:45:08,1697.96,Entertainment,25,893.04,No
ec95b3ac-0beb-4c34-8566-7c4879ba630a,2023-08-09 5:24:38,2270.23,Utilities,40,19660.32,Yes
47c68688-ecf3-4053-af36-b8cc13087974,2024-09-23 10:45:03,2082.87,Education,61,9230.54,Yes
a879d8f8-9042-4eb7-8b04-0f53e63949d4,2024-04-30 6:20:57,479.95,Electronics,33,1450.26,Yes
d9b59f84-edc3-41c3-adea-2d2d086c405f,2023-07-26 8:02:44,2136.69,Utilities,55,6269.6,Yes
3508507a-f622-4842-8402-2b3c508211a5,2024-05-22 13:07:09,3327.21,Entertainment,29,16475.32,Yes
d218c9d6-c093-4fb0-a4e9-bcfd9647ff9f,2023-02-02 22:54:43,1874.63,Shopping,43,7848.25,No
edcabf94-65f6-4a53-9226-a8b3b674410d,2023-04-09 17:32:39,767.43,Clothing,42,17217.73,Yes
905f9096-2996-46e2-8c9d-690713b22cec,2024-10-27 21:17:03,4615.31,Travel,56,11541.79,Yes
d9750f00-d5ab-48ae-9112-fbc03d8f95f4,2023-11-15 13:12:58,340.33,Shopping,31,18921.58,Yes
8a624cbd-e582-4678-ad52-29dd639fc471,2024-10-04 8:32:54,4159.7,Healthcare,48,4736.99,Yes
bd5ff093-c16f-4bcc-a243-bed754ec3f33,2024-05-18 1:30:47,470.68,Transport,18,7760.43,Yes
b076a7dc-fd0c-4433-8a5e-151b23d3cd4c,2024-07-03 17:54:57,487.34,Utilities,43,15617.93,Yes
bed63da0-8033-45c2-9413-d64db962c8a7,2023-08-28 10:11:57,3695.29,Electronics,32,723.25,Yes
1901ef87-0dbf-4caf-988a-3f87f96d40f8,2024-08-25 11:19:51,4059.79,Grocery,26,4091.36,Yes
1375ee90-d6b3-41e4-bb6d-ca0d6fe5040b,2023-11-05 19:27:42,2784.07,Transport,70,13774.63,No
9d264599-c4dd-4df5-9aec-56a857311609,2024-12-08 19:07:58,2934.39,Travel,40,522.62,No
f80b2cea-658e-44a2-9879-cf35f4719986,2023-05-10 3:16:38,2810.12,Grocery,66,9455.83,No
a255e1bb-0795-4c1f-938d-6b8cc607b1e9,2024-04-04 23:38:49,1651.58,Travel,20,18179.62,No
735741e5-fe1a-4ba9-8896-9c5b45f8c28d,2024-08-13 17:50:33,615.55,Clothing,31,8089.17,Yes
8d93e14a-5b16-4158-ba67-470c7d98302f,2024-11-14 6:42:33,1771.22,Shopping,25,18088.37,Yes
2f8c83e5-6e8d-4644-a01b-fbcbf0eebcce,2024-05-22 20:18:10,3328.38,Clothing,32,14613.09,No
614c721d-a921-4b4c-95fb-e976ae007b7e,2023-12-21 2:09:31,3752.67,Healthcare,55,2021.76,Yes
4b9dfd58-9e5d-4c7a-85ac-c35415f00cb4,2023-12-28 20:20:22,4341.12,Utilities,28,1118.45,No
12d15585-b68e-47fa-bf17-5534cc4d5819,2024-06-07 4:55:50,3606.7,Healthcare,50,17318.23,No
6147adeb-277b-4667-8499-d0a615007170,2023-05-27 15:13:55,4842.15,Grocery,20,501.55,Yes
277eb0aa-a247-441d-88ad-0899b630794d,2023-09-18 0:28:08,3004.05,Travel,37,16226.12,No
5c56d9bc-5111-431d-a3be-441dbd5a0c9e,2024-05-27 18:41:18,1761.47,Utilities,52,14144.66,No
f165d779-0154-4950-976d-e21f1b46ebdc,2023-07-24 4:33:48,2891.7,Clothing,67,9988.57,Yes
c2e79a98-5c23-4d8d-b1da-35b94eea9db8,2023-09-03 3:45:54,1067.63,Travel,70,17684.77,Yes
16591c89-21eb-4aa9-9a2b-d69c450f69ee,2024-06-13 6:41:49,3285.4,Grocery,40,8643.36,No
8e969227-72e7-4b51-ae54-ac6d2ff8e87e,2024-02-06 0:50:37,1125.1,Healthcare,18,12818.63,No
1a7167c7-6875-4545-832f-52c48e0370cf,2024-11-24 17:22:48,545.55,Savings,29,17819.1,Yes
8de1596c-5a9a-406a-96f1-42a206b919aa,2024-11-24 15:28:59,4227.64,Healthcare,27,730.77,Yes
c8d0f9e5-9919-45ea-98d0-0c2c17d30f32,2023-02-14 14:48:17,1840.97,Savings,20,17124.19,No
0328c136-629e-43d8-9d1c-a267530ddda6,2023-03-25 10:22:37,3814.22,Food,44,18246.96,Yes
c777a07f-6346-44ef-a9ef-74e34ab6821c,2023-09-18 13:43:01,2872.63,Clothing,24,16121.82,No
8f3dc97f-e6b0-4a0a-b98f-5dbe15aede0f,2024-05-10 12:52:13,4037.07,Entertainment,60,17967.07,No
3e245fbf-fa69-4cd2-be23-90f3e7bbaefc,2023-06-03 8:55:15,4226.55,Entertainment,55,10106.91,No
af70de70-2b69-495e-8567-1b58926bffa5,2024-01-05 14:31:23,4872.86,Housing,21,15880.54,No
44d7df9a-238b-45b7-ab64-777c6177a771,2024-04-10 7:29:02,4093.04,Healthcare,24,9180.68,No
255bfc1c-7e3d-4ee4-84b6-4ec14d16f049,2023-04-08 3:53:53,3069.8,Food,54,9133.07,Yes
46a56fe8-6f46-41b1-aace-1aa9103246b3,2023-03-01 5:38:47,3215.28,Shopping,33,1460.25,No
c85cd714-7bf6-4552-8cbc-90446bcd5ce7,2024-09-21 20:50:45,136.14,Utilities,59,14406.29,No
f1b88d65-406f-44d6-9c72-aebd13b11e59,2024-12-04 17:48:39,4645.78,Savings,33,19062.46,No
7eece88d-a002-452a-b88c-ddde3f2086c2,2023-05-27 14:45:51,4148.16,Utilities,31,11565.85,No
75366b9f-320f-42c0-9dde-01889803b22e,2024-08-20 4:44:46,1340.9,Grocery,41,2107.27,Yes
01bb819c-4dfe-4117-a2af-711f1b628a9d,2023-11-09 10:55:43,906.18,Healthcare,57,6473.47,Yes
d773f98d-550c-4fe9-a54c-11d9f2e61828,2024-05-14 5:51:37,3514.98,Healthcare,32,9305.62,Yes
dcb9075e-cdd7-4460-a140-77d39ec4ea48,2024-11-07 20:17:32,1548.38,Grocery,49,4708.82,No
6e3cdd4f-55b1-45e4-b0b2-7304545cd88d,2024-11-27 7:32:01,1702.42,Entertainment,56,5020.22,Yes
a6aa59e5-dc08-4f29-92d3-3488d0c30018,2024-02-13 0:50:35,35.5,Savings,49,15287.63,No
4ce953a7-22d9-4db3-982a-2277f966d59f,2024-09-29 10:45:39,4349.96,Electronics,23,2462.42,No
b1fead13-f280-4f1d-9a6c-0db952171c88,2023-09-19 20:44:04,2833.77,Healthcare,56,5347.44,No
2d79a2d1-506e-40c7-baa0-61e9336b00cb,2024-12-04 16:51:15,2006.92,Travel,21,17194.33,No
51b30182-f7fe-404f-a5f3-0779f6ee5cdb,2024-06-23 17:26:40,713.66,Grocery,18,8849.11,No
a205e54f-b1e8-409d-bc20-b9f24a9c589e,2024-11-10 11:01:27,3167.69,Travel,21,11163.04,Yes
c82f78fd-936c-431c-b7bf-52447db2a7aa,2023-05-15 16:57:15,158.13,Electronics,59,14306.14,No
47c1c017-6045-4909-936d-47d73e0f84ce,2024-02-19 3:03:38,3731.83,Healthcare,19,9040.15,No
5d71a898-6497-4593-892e-8c93d105c8d6,2024-05-15 2:51:41,1079.59,Entertainment,29,18266.91,Yes
33261887-9058-41df-ae9b-f3e11d27c09a,2024-10-27 23:23:36,2102.06,Grocery,63,18823.7,Yes
2e0fb5b3-8bae-491e-bf4c-c10f979c30cf,2023-02-08 1:00:16,1707.78,Clothing,55,7762.2,No
06e3f949-8cd3-4c62-8482-9b71ae84b81c,2023-11-20 8:32:45,1853.42,Grocery,59,16203.42,Yes
f166cdcf-762c-4fbc-ba2a-a7baf3f81c31,2023-11-25 17:42:32,3609.37,Entertainment,39,13915.36,Yes
cc351e4f-703e-457f-b5ab-8466b5578b00,2024-04-06 9:52:09,3885.29,Entertainment,45,11029.41,No
11b461e9-b15d-472d-94ce-e27c4a94ae9f,2023-02-15 13:06:59,2840.13,Savings,24,1426.85,Yes
cb881c32-cbb0-4a8b-9908-a121d1a7ba20,2023-08-20 6:55:09,429.36,Healthcare,42,19379.1,Yes
23a13e20-7fd2-45ee-ac48-436668bd80d7,2023-12-06 22:49:03,267.78,Fitness,27,16836.23,No
40afbf3f-3df5-4967-8d86-70bda2224f96,2023-07-26 12:56:23,791.26,Education,29,11778.25,No
6c521d13-b719-4b68-a775-ee42a89e22f2,2024-10-28 13:02:03,3091.1,Healthcare,39,2441.6,No
72f60958-12ef-4101-a082-786fca00ef58,2024-05-25 7:43:51,3371.47,Electronics,42,17004.97,Yes
950df1a0-7aaf-4001-9912-316afd9e8e20,2023-12-24 1:49:29,1364.15,Shopping,63,15186.98,No
ec6a37ad-81b1-4db9-88cc-4d49669b29b8,2023-08-29 15:19:00,3311.38,Food,63,12513.47,Yes
6b15c11b-b113-450b-9ea0-50c6eb9ed274,2023-07-01 8:24:33,2430.88,Fitness,61,16972.52,Yes
f7eae66e-ca6c-4f9b-8969-71018b2c550a,2023-03-09 20:04:38,2213.01,Shopping,35,10226.93,Yes
cff2b1c4-e53f-4644-b39e-4df25c0a1feb,2023-08-09 7:08:33,1369.47,Savings,62,18244.74,Yes
ea163354-a35f-49c1-9804-95628972abbd,2023-08-21 3:35:48,3775.94,Healthcare,49,3375.64,Yes
3f8c1097-c4da-4c2e-9bff-a27915c1604f,2024-08-09 16:21:15,573.52,Entertainment,22,11591.3,Yes
2a9528c3-5ae1-4bad-aa29-60fda85894df,2024-05-13 10:58:16,2152.42,Savings,50,13508.03,No
902f3465-0b57-4720-9cd8-758ba5a1c825,2025-01-20 8:14:39,1419.82,Food,65,1373.23,Yes
a590fd3c-ad6e-4c57-a520-c3d0fbcdbf5e,2024-01-19 5:07:47,3394.04,Healthcare,41,17595.8,No
54e38579-c0af-4193-b780-ef2f664d5922,2024-09-05 8:51:25,2435.73,Utilities,40,614.08,Yes
1b1f2eb1-6e32-45a8-8bd5-cc86f73936e9,2024-10-10 23:50:44,3337.33,Grocery,56,10643.58,Yes
38d5101f-423c-4d9d-993e-478302b34254,2024-05-07 16:05:54,231.86,Housing,37,2088.42,No
8ed8a80d-84cf-4e39-bf31-c29f82bbad84,2023-12-20 23:10:45,1979.34,Grocery,18,13944.2,Yes
38958939-9342-409f-b00a-c64c949cd8d4,2025-01-14 15:31:30,2998.63,Fitness,64,13580.01,Yes
768b4f7e-6421-4e66-9fc6-4cd0721e8b1f,2024-06-10 17:51:33,43.4,Housing,46,11249.16,Yes
b0c07fcc-96ad-44df-adf7-5924c5b8386b,2024-05-19 8:03:45,1510.59,Education,55,6761.22,Yes
ff69723d-584f-485b-a697-384d801e8690,2024-02-12 3:18:28,1060.11,Travel,57,7421.41,Yes
4ba17233-1ac3-4f31-bb96-e2d10649bcf6,2025-01-11 13:28:45,690.49,Savings,69,9357.47,No
15fa9483-f633-4c2d-aba9-00e16a7d5d96,2024-12-24 2:55:25,1281.32,Entertainment,27,4615.5,Yes
baeb286b-f0d0-470f-94d1-3d551db6b844,2024-01-10 21:57:43,1643.97,Utilities,32,14152.53,Yes
57d337d3-4fd8-4bbb-992c-11072444d301,2024-06-06 1:10:00,43.61,Electronics,18,5634.2,Yes
8567c805-34f5-41c0-88c5-eb2a7490adeb,2024-10-18 15:10:00,3736.34,Entertainment,36,9169.09,No
18fdd2b9-79e5-49aa-992a-35497ba109d0,2023-04-04 4:00:02,882.6,Savings,68,8384.91,Yes
73d39457-b25f-43df-b8d4-9848702ba49f,2024-12-06 8:26:56,1904.14,Fitness,67,2567.17,No
0b705933-4cde-4b6b-9132-567c51a40d2a,2024-11-23 7:04:18,3519.84,Housing,40,6485.21,No
05c8234b-1d76-4a66-b5f5-9cb0cf685878,2023-09-23 13:39:37,2503.81,Utilities,64,11353.16,No
1bff3142-a5e1-4b55-97d3-f4ddd963dc72,2023-12-29 18:41:41,4167.6,Housing,69,19421.76,No
ee0f65a8-2a13-4c1f-8cd0-15c1ad5900dd,2023-11-16 19:18:33,4031.97,Utilities,31,533.79,No
84182d35-3e71-4433-bd90-b81afbe0e6b8,2023-02-25 11:49:26,365.02,Education,26,16449.45,No
54bbbcf8-28fe-4761-8d49-fe3f2ca8f783,2023-12-03 20:23:09,4309.51,Fitness,65,8760.62,No
76492e64-f55d-4e6d-ad26-8b378f5242d3,2024-02-04 9:53:59,216.3,Travel,32,12482.85,Yes
a137f8e4-67b1-4040-8c39-b9253b5ae288,2024-09-25 20:27:24,98.61,Electronics,23,5183.48,No
a84554c3-a3f6-4c61-afb7-0dab2f383b43,2024-06-16 17:35:03,4606.21,Entertainment,42,10993.99,Yes
bcc57be0-0779-450a-a544-e3136ea05d13,2023-01-25 22:37:40,4311.24,Fitness,59,18447.12,Yes
7317591a-3283-4aa4-a212-ab7c9d361cb6,2023-02-03 20:31:18,2880.92,Housing,58,2000.01,No
0123a348-638a-4df6-adf7-2cd3979aa051,2024-08-27 16:58:37,2869.13,Travel,47,15019.71,Yes
47419b48-34ae-4abd-b6fc-e0acb4698db3,2024-08-16 4:16:59,3548.95,Entertainment,47,145.1,Yes
cbc72f1a-cf08-4a54-b429-9924c0986750,2025-01-14 7:55:59,2091.38,Travel,68,1276.29,Yes
ccac2fb5-1a0c-4c04-93cd-129110042d82,2023-04-01 12:47:11,580.29,Education,52,14711.27,No
5da49cb9-2fdc-4992-8971-8eeadf3a098a,2023-06-05 9:55:50,109.18,Food,67,820.56,No
1d2c2721-7522-4646-b273-75bf5373bf4d,2024-06-30 11:16:21,1627.22,Electronics,22,8946.8,No
7d4ed26e-dcd5-4fae-abb3-16a743299780,2024-03-23 4:33:07,4007.6,Transport,36,8264.92,Yes
503b4078-a39c-4ec6-b746-4c02871854c1,2023-02-06 6:47:57,3092.54,Utilities,39,3065.04,Yes
647dc392-9c7e-4575-a37d-dcd698d3148b,2023-02-07 2:46:48,4160.97,Shopping,42,15507.09,Yes
5a1baf0e-5911-46dc-9d3e-503a9645f0e4,2023-05-12 13:01:02,4599.25,Healthcare,36,19897.58,Yes
2c2ac34b-9e0b-4b01-b536-59efd873dad9,2023-09-10 21:36:03,445.21,Shopping,46,1113.23,No
ccf4ffb0-b4bb-473f-ac70-51d1d051267f,2023-06-22 10:41:49,4223.2,Shopping,64,8513.89,Yes
97154633-9d4e-4b71-ab2e-c80e4c255823,2023-03-15 20:03:29,1220.37,Entertainment,36,19382.93,No
502cf0ee-224a-46a6-ac0f-680115b24e1d,2024-11-14 17:00:10,2946.41,Healthcare,33,902.97,No
1df05d18-4e2d-4255-bd13-1a3d1e2c2e7d,2024-03-28 4:56:06,2622.19,Savings,46,15397.75,No
243012da-b185-4eb8-9f90-fc872edc017e,2024-10-15 10:06:34,1981.85,Clothing,18,12184.62,Yes
98af5cca-6b11-47cb-a372-542482c56b21,2023-03-27 2:13:45,1554.82,Grocery,68,3262.25,Yes
6c4c450b-623a-40fc-9326-7d25234b4562,2025-01-20 9:44:30,1700.87,Clothing,65,8281.37,No
8991b01a-a2b0-4c4b-bc96-6b552f8d8ded,2023-02-18 11:25:50,1668.68,Transport,25,14837.63,No
ee4205ee-a52f-43ec-ab4e-2281b184d1fc,2023-02-01 23:23:56,844.82,Electronics,57,3611.65,Yes
2ab7b2ef-8e0e-4033-ac59-1da8fff96acf,2024-05-11 1:53:24,2554.86,Shopping,36,11280.14,Yes
2fe5b140-23ea-4956-89f1-137d7d592e19,2024-02-18 8:40:17,574.56,Utilities,66,13268.29,No
9e91a71c-7374-4cbf-978c-57d3508850d3,2023-05-26 5:40:45,2552.21,Travel,40,6670.78,Yes
f3abea0d-5be9-4db3-9d92-dd7c0db977a9,2024-08-08 18:23:25,4530.08,Travel,30,15861.38,No
31f3f0c0-22f3-4068-bc0f-549d02740f73,2024-06-02 17:41:45,1750.13,Savings,61,3161.99,No
8fc3d7d3-f6bd-40c7-a24a-2a50d0b1fde0,2023-10-31 13:27:15,3638.26,Electronics,57,18486.23,No
68bd075b-7eb6-481e-a72f-947d816462cb,2024-07-15 19:26:34,4095.65,Food,62,14878.55,No
b5cbe3f5-6a66-4184-bde1-bf5daf4847f0,2024-12-11 17:17:47,4076.11,Fitness,24,5246.6,Yes
2ad11fe8-7d1b-495e-b1a0-449dd703262f,2023-07-08 5:45:04,1185.16,Grocery,23,11814.94,No
cbbed980-07e6-4cb0-90bd-e9001529e6f5,2023-07-06 3:16:34,736.49,Fitness,60,9759.93,Yes
085eb489-4ac6-4780-b874-9f3cc2d49b56,2023-09-20 20:42:03,990.37,Fitness,46,16474.38,No
49e64c22-89a0-47eb-b98f-569b465cc2cb,2023-07-10 20:34:27,3013.98,Clothing,49,12024.24,No
90ce77e9-7513-43b9-87de-96ea2b0fbe44,2023-11-27 20:12:35,3802.28,Clothing,45,17932.98,No
7eccdaf4-c413-4dc2-85c5-ae8abe15ad12,2023-10-11 8:40:57,3279.27,Housing,44,7559.2,No
929d6377-1cfb-455f-82c4-2e488cbadae5,2025-01-01 2:36:13,889.84,Shopping,63,15959.55,Yes
8b0901ab-c66d-4eb3-8494-5e091d3ca5a4,2024-11-26 22:17:50,3865.38,Grocery,45,12877.32,Yes
8ac35ac4-5dea-4737-bdab-3441d2c2a960,2024-11-22 12:59:21,2473.11,Shopping,39,11971.5,No
c28fa16b-0aa6-4cb9-81bc-be59d296a12d,2024-05-11 0:40:45,3773.46,Utilities,21,13824.1,No
37f25d36-8bdd-4ee3-b0fd-6672b80f16c5,2024-08-13 20:08:03,3800.59,Electronics,40,16267.71,Yes
bc69c155-1a37-46bd-acd6-f011fd61f13b,2023-08-31 13:21:39,2247.28,Food,29,8216.52,Yes
3f5e3b8c-c058-4da5-a757-075bd47f83b1,2024-01-03 16:53:30,4621.15,Education,60,16497.79,No
0840405a-ffd2-4491-9ff3-89aa4c36a70c,2023-01-30 15:53:27,2824.64,Electronics,48,6501.89,No
dcb91d5f-593c-472b-8347-dbca7321a8b2,2023-06-08 20:22:37,3178.32,Transport,59,5589.6,No
dd83ad03-7066-4289-9644-84a0d1151fff,2024-04-01 20:22:37,3124.49,Utilities,66,14682,No
cfd7f3b9-c68f-4ba5-9e0d-02b5fe7402cd,2023-04-26 21:51:13,4321.91,Housing,44,7387.88,Yes
bcd4344f-cf8a-468e-b5ba-93573ca87f31,2024-06-03 11:40:44,3137.95,Transport,22,18036.59,Yes
dc6dafff-59c2-4153-b06b-0f0c96822e22,2023-12-02 19:13:12,759.03,Healthcare,26,9282.69,Yes
6d9c5b50-a1fd-4187-9c3a-1e0bb5f3f8aa,2023-06-13 2:29:14,346.09,Housing,19,11249.82,No
c8ebe27a-23a4-470e-9dbc-15c02a7dc57c,2024-06-20 14:56:32,2213.83,Housing,68,19569.65,No
ce315937-34fa-42b6-9043-7e4c34e50699,2023-07-21 22:41:05,1517.59,Fitness,54,13373.22,No
88438de2-59cf-4b0d-91f0-647d0f321333,2023-11-15 3:29:54,1376.99,Grocery,28,14568.07,Yes
2b1ac76c-89ec-4c51-98cb-aa5247f53019,2023-10-05 17:38:08,285.58,Housing,53,19099.52,No
4aea1b8f-b43c-4e0a-ba9f-c10e52daf681,2024-10-30 12:37:19,2539.15,Fitness,23,9737.87,No
f3d04ffb-4470-4848-929e-cc924a11be44,2024-04-06 11:01:12,1555.49,Transport,70,1431.84,Yes
e67093a0-fc48-4615-83b0-b35cdba6fdf8,2024-08-06 20:29:37,2262.31,Clothing,62,1290.78,No
22b5f457-1860-4d28-90af-b235ade68f51,2023-10-07 8:00:44,289.17,Food,59,14046.95,Yes
